,detected_date,img_src,href,product_title,price_value,seller_info
49,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/e8/2a08e83f37.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758224223,아식스남성 러닝 팀아식스 트랙 팬츠 BLACK (2011C159),"49,000",롯데imall
50,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/e8/2a08e89197.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758224356,아식스남성 트레이닝 트리코트본딩 세트 자켓 DARK GREY (2031C614),"69,000",롯데imall
51,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/e8/2a08e8dea7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758224423,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 24.0,"259,000",80BUYJAP
52,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/e8/2a08e8e107.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758224430,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 23.0,"268,500",80BUYJAP
53,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/e8/2a08e8bc67.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758224541,아식스남성 러닝 하이브리드 트랙 팬츠 NAVY (2011C160),"59,000",롯데imall
54,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/e8/2a08e8bd37.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758224545,아식스여성 트레이닝 그래픽 타이츠 BLACK (2031C609),"39,000",롯데imall
55,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/e8/2a08e8d3c7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758224683,아식스남성 트레이닝 트리코트본딩 세트 자켓 BLACK (2031C614),"69,000",롯데imall
56,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/e8/2a08e8efa7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758224856,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 23.5,"259,000",80BUYJAP
57,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/e8/2a08e8e8b7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758224859,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 25.5,"268,500",80BUYJAP
58,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/e9/2a08e96327.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758224936,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 24.0,"268,500",80BUYJAP
59,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/e9/2a08e90b47.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758224986,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 25.5,"259,000",80BUYJAP
60,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/ea/2a08eaa1e7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758225942,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 23.5,"259,000",80BUYJAP
61,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/ea/2a08eaa3a7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758225950,연관상품,"259,000",80BUYJAP
62,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/ea/2a08eaa567.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758225954,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 23.0,"259,000",80BUYJAP
63,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/ea/2a08eaa937.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758225966,연관상품,"259,000",80BUYJAP
64,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/ea/2a08eab627.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758225995,asics 아식스 축구화 풋살화 C3 FF TF 1113A032-001 - 24.0,"259,000",80BUYJAP
65,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/08/ea/2a08eab927.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758226003,연관상품,"259,000",80BUYJAP
